"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Path Type","Link Path","Link Position"
"Iframe","https://www.e-kislorod.ru/catalog/trenajeri-reabilitasionnie/velosiped-dlya-podrostkov-s-dtsp-vermeiren-freedom/","https://www.youtube.com/embed/b7qeEk-txTc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-convaid-cruiser/","https://www.youtube.com/embed/hdSjUGP4-nE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-pegas/","https://www.youtube.com/embed/uG5NMzXAr1A","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/dozatory-shpritsevye-i-nasosy-infuzionnye/dozator-shpritsevoy-avtomatizirovannyy-sk-500i/","https://www.youtube.com/embed/1z3yDRDuqFM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/dozatory-shpritsevye-i-nasosy-infuzionnye/pompa-shpritsevaya-infuzionnaya-sk-500ii-s-prinadlezhnostyami-s-rasshirennymi-funktsiyami/","https://www.youtube.com/embed/1z3yDRDuqFM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/dozatory-shpritsevye-i-nasosy-infuzionnye/dozator-shpritsevoy-dlya-vnutrivennogo-vlivaniya-armed-linz-6-b/","https://www.youtube.com/embed/1z3yDRDuqFM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/bandaji-grijevie/hb-484-pakhovyy-gryzhevoy-bandazh-dvukhstoronniy-orlett-/","https://www.youtube.com/embed/QU_5bT0MRrQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/aspiratory-vakuumnye/otsasyvatel-meditsinskiy-armed-7a-23v/","https://www.youtube.com/embed/XfsK9pmET0A","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/podemniki-dlya-invalidov/gusenichnyy-podemnik-bars-ugp-130-1/","https://www.youtube.com/embed/eziIo79eUjw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/oborudovanie-dlya-detej-invalidov/130/","https://www.youtube.com/embed/eziIo79eUjw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[2]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/dly-cporta/stc031-a/","http://www.youtube.com/embed/7MadTAKwG28?feature=player_embedded","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[16]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/apparati-dly-cipap--cpap--terapii/avto-sipap-apparat-prisma-20a/","https://www.youtube.com/embed/6erhGcxosKQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-7f-3l/","http://www.youtube.com/embed/9cj2ztZJGKU","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[21]/iframe[2]","Content"
"Image","https://www.e-kislorod.ru/catalog/trenajeri-reabilitasionnie/begovaya-dorozhka-yamaguchi-runway/","https://img.youtube.com/vi/0uzki_jKmak/maxresdefault.jpg","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div/span[6]/img","Content"
"Iframe","https://www.e-kislorod.ru/catalog/aplikatory-massazhnye-kovriki-valiki/f0110-akupunkturnyy-kovrik-shiatsu/","https://www.youtube.com/embed/MSfjA1KDzPw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/akomonitori/nitrat-tester-soeks-2/","https://www.youtube.com/embed/cEqmg4w7tLM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fizioterapevticheskie-pribory/apparat-magnitoterapevticheskiy-almag-01/","https://www.youtube.com/embed/nLtsTuFpva4?feature=player_embedded","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[141]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/opory-khodunki-dlya-detey/opory-khodunki-remy-dlya-detey-s-dtsp/","https://www.youtube.com/embed/ecloGZUQjrc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/ingalyatory-kompressornye/nebulayzer-omron-c-24/","https://www.youtube.com/embed/zU82G5aKs_8","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/maski/nosorotovaya-maska-vms-i-volve/","https://www.youtube.com/embed/BpFMQB_u7FU","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/fikcatori-poycni4nogo-otdela-pozvono4nika/50r51-korset-poyasnichno-kresttsovyy-zhenskiy/","https://www.youtube.com/embed/w_DPcMAkVHc?feature=player_embedded","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kostyli-loktevye/kostyl-s-uporom-na-predpleche-smartcrutch/","https://www.youtube.com/embed/JVfxbTxMrYA","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vertikalizatori-detckie/dinamicheskiy-vertikalizator-aktival/","https://www.youtube.com/embed/vaTgkiSocRY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-660/","https://www.youtube.com/embed/R_l-gFG2KVs?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-100-e2-ultra/","https://www.youtube.com/embed/R_l-gFG2KVs?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-70-e2/","https://www.youtube.com/embed/R_l-gFG2KVs?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/waterpik-wp-450-e2-cordless-plus/","https://www.youtube.com/embed/R_l-gFG2KVs?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/us-medica-apple/","https://www.youtube.com/embed/1W_58AsgT04?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kreslo-kolyaska-s-elektroprivodom-a-200-ottobock/","https://www.youtube.com/embed/Tm4FE8njeic","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vertikalizatori-detckie/peredne-zadneopornyy-vertikalizator-r82-gazelle/","https://www.youtube.com/embed/VsaE_AO81qw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/detskaya-invalidnaya-kreslo-kolyaska-grizzly-mywam/","https://www.youtube.com/embed/y9jj62qc0xU","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-660/","https://www.youtube.com/embed/lTHHkzVeXEE?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[5]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-100-e2-ultra/","https://www.youtube.com/embed/lTHHkzVeXEE?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[5]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-70-e2/","https://www.youtube.com/embed/lTHHkzVeXEE?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[5]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/waterpik-wp-450-e2-cordless-plus/","https://www.youtube.com/embed/lTHHkzVeXEE?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[5]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/obluchateli-ultrafioletovye-zakrytogo-tipa/obluchatel-retsirkulyator-meditsinskiy-armed-sn211-130-metallicheskiy-korpus/","https://www.youtube.com/embed/4reod2I-074","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/negatoskopy/negatoskop-obshchego-naznacheniya-armed-1-kadrovyy/","https://www.youtube.com/embed/IHtXy1lrrw4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/negatoskopy/negatoskop-obshchego-naznacheniya-armed-2-kadrovyy/","https://www.youtube.com/embed/IHtXy1lrrw4","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/grudo-poycni4nie-korceti/28r140-giperekstenzionnyy-ortez/","https://www.youtube.com/embed/PQ6eh6BPFUE?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/professionalnye-alkotestery/professionalnyy-alkotester-drager-6820/","https://www.youtube.com/embed/7RLD00oCvGg","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-8f-5/","https://www.youtube.com/embed/pT859yoOWBw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-7f-8l/","https://www.youtube.com/embed/pT859yoOWBw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-7f-3a/","https://www.youtube.com/embed/pT859yoOWBw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[4]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-7f-3a/","https://www.youtube.com/embed/pT859yoOWBw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[6]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-meditsinskiy-armed-yx301/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-md300-c2-s-prinadlezhnostyami/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-meditsinskiy-armed-yx300/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-md300-c1c-md300-c12/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-detey/pulsoksimetr-md300m-s-datchikom-dlya-novorozhdennykh/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-detey/pulsoksimetr-s5-detskiy/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-detey/datchik-neonatalnyy-dlya-novorozhdennykh-dlya-pulsoksimetra-/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-md300c5-kompaktnyy/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-cms-50dl/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-armed-yx-200/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-detey/pulsoksimetr-meditsinskiy-nellcor-pm10n/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pulsoksimetry-dlya-vzroslykh/pulsoksimetr-md-300-c21c/","https://www.youtube.com/embed/rm5No_3R4Ok","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-detskaya-ortonica-puma/","https://www.youtube.com/embed/Sdu3bSNfdVE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-tokyo/","https://www.youtube.com/embed/bOBkk0Pc-LA?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/akomonitori/nitrat-tester-soeks-2/","https://www.youtube.com/embed/8_Fk71K1gTk","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/apparati-dly-cipap--cpap--terapii/avto-sipap-apparat-somnobalance-e-/","https://www.youtube.com/embed/PmsgFPS3ctM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vertikalizatori-detckie/vertikalizator-kotenok-2-invento/","https://www.youtube.com/embed/8XO-LKYDWGU","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-mewa/","https://www.youtube.com/embed/JK297LXjRiE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/dozimetri/dozimetr-radiometr-radeks-rd1212/","https://www.youtube.com/embed/bhVNJOedvr8","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/massazhnye-stoly/us-medica-sakura/","https://www.youtube.com/embed/ak91t9HGF-0","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[19]/iframe","Content"
